4619,1727406002382486,0.47158629,6.4708042,0.42968351,19
4619,1727406002384448,0.50538135,6.4822893,0.43223152,10
4619,1727406002386357,0.50024807,6.4928069,0.42835122,10
4619,1727406002388274,0.53958553,6.4888515,0.42356524,10
4619,1727406002390417,0.54300112,6.480916,0.42759019,8
4619,1727406002392282,0.551996,6.4730682,0.43032238,8
4619,1727406002394864,0.56867355,6.4851136,0.4370749,10
4619,1727406002397182,0.57200676,6.48385,0.43071598,9
4619,1727406002399876,0.58944333,6.5020294,0.43966326,12
4619,1727406002402130,0.48417094,6.5160751,0.42136875,20
4619,1727406002404028,0.5170095,6.5242572,0.43234205,11
4619,1727406002406056,0.55921668,6.5320234,0.43565762,12
4619,1727406002408020,0.5735144,6.5285187,0.4461036,10
4619,1727406002410494,0.56700486,6.507771,0.44612077,7
4619,1727406002412154,0.54218268,6.4996791,0.43821526,8
4619,1727406002413679,0.52404344,6.486517,0.43666214,7
4619,1727406002415218,0.52562708,6.4871988,0.42651007,10
4619,1727406002416566,0.55210316,6.4898982,0.4440926,8
4619,1727406002417870,0.55294615,6.4820933,0.43678913,8
4619,1727406002419277,0.58071804,6.48958,0.44594523,10
4619,1727406002420776,0.58785856,6.4766665,0.43691963,8
4619,1727406002422432,0.57076496,6.4688668,0.44120544,7
4619,1727406002423949,0.58585489,6.4831624,0.43837783,11
4619,1727406002460481,0.58124667,6.4796858,0.44136798,8
4619,1727406002559059,0.5852443,6.4763269,0.44336262,8
4619,1727406002659027,0.59937149,6.4975014,0.45266849,11
4619,1727406002758951,0.58578587,6.5038409,0.44616836,10
4619,1727406002859140,0.56893176,6.5001917,0.43290937,10
4619,1727406002959014,0.58572751,6.5020037,0.44112542,10
4619,1727406003059022,0.60152072,6.494585,0.44790247,8
4619,1727406003159032,0.60925615,6.4985967,0.44688463,10
4619,1727406003259030,0.58422613,6.4766107,0.43667832,7
4619,1727406003359036,0.57443386,6.4694533,0.43748406,7
