4619,1727362802667193,0.58862621,6.4694748,0.42651662,9
4619,1727362802668700,0.59453946,6.4755664,0.42408565,10
4619,1727362802670429,0.56386137,6.4781704,0.42620808,8
4619,1727362802672173,0.57298231,6.4866071,0.4369432,9
4619,1727362802674042,0.57028955,6.4880147,0.43478695,9
4619,1727362802675834,0.57815671,6.4837317,0.42717636,9
4619,1727362802677701,0.59070039,6.4896827,0.43246546,10
4619,1727362802679877,0.60618639,6.4979768,0.43865871,10
4619,1727362802682526,0.58967125,6.4980164,0.44298556,9
4619,1727362802684640,0.55583811,6.5022693,0.4389492,10
4619,1727362802687763,0.56788641,6.494401,0.42295706,10
4619,1727362802689854,0.58531475,6.5065355,0.42674991,12
4619,1727362802691788,0.58492452,6.5152588,0.42455581,12
4619,1727362802693761,0.58924049,6.5076075,0.41869587,10
4619,1727362802695587,0.58671862,6.5140705,0.427335,10
4619,1727362802697506,0.58394796,6.506649,0.43770295,8
4619,1727362802699261,0.56493634,6.4999824,0.43392047,9
4619,1727362802700726,0.57368022,6.4957628,0.43190593,9
4619,1727362802702021,0.57864338,6.4925456,0.44122815,8
4619,1727362802703253,0.61776859,6.5036459,0.43608439,12
4619,1727362802704444,0.6121729,6.4954405,0.43897933,8
4619,1727362802705710,0.59125459,6.4976907,0.43591157,10
4619,1727362802706882,0.59800148,6.5005016,0.44319993,10
4619,1727362802708158,0.57762271,6.5003552,0.4348911,10
4619,1727362802709750,0.57227349,6.5002027,0.43862793,9
4619,1727362802711246,0.57342172,6.5028257,0.4322167,10
4619,1727362802752917,0.45184758,6.4917874,0.40692016,24
4619,1727362802852438,0.48840213,6.4926529,0.41704744,9
4619,1727362802951514,0.52578694,6.4970622,0.43548992,9
4619,1727362803051474,0.52628618,6.4916472,0.43375388,8
4619,1727362803151577,0.56782758,6.5013533,0.44492847,11
4619,1727362803251482,0.57716709,6.4896607,0.45238802,7
4619,1727362803351512,0.58514208,6.5002375,0.45356169,11
4619,1727362803451409,0.58462596,6.4909554,0.45672917,7
4619,1727362803551530,0.58948159,6.5020676,0.4363417,12
4619,1727362803651475,0.58462477,6.5010848,0.44323492,9
4619,1727362803751540,0.586656,6.490797,0.45490226,7
4619,1727362803851436,0.59363514,6.4976325,0.45663556,10
4619,1727362803951456,0.58119524,6.4920869,0.44689369,9
4619,1727362804051522,0.59297931,6.4993062,0.45776561,9
4619,1727362804151476,0.58798933,6.4924455,0.46990594,7
4619,1727362804252736,0.58331394,6.4824796,0.4561983,8
4619,1727362804351469,0.57870692,6.4940333,0.45848453,10
4619,1727362804451440,0.56794429,6.4867187,0.44717929,8
4619,1727362804551475,0.58349836,6.4930182,0.45488024,9
4619,1727362804651453,0.57068747,6.4893947,0.43597069,10
4619,1727362804751446,0.55779392,6.4974041,0.42716479,11
4619,1727362804851421,0.54673946,6.4918609,0.4340989,8
4619,1727362804951463,0.57379752,6.5030413,0.44306353,11
4619,1727362805052501,0.58651608,6.5003409,0.42497224,11
4619,1727362805151471,0.60017121,6.4933515,0.43139836,9
4619,1727362805251420,0.60503614,6.4915318,0.43752733,9
4619,1727362805351507,0.62063086,6.5062609,0.44586304,11
4619,1727362805451490,0.60975218,6.4950991,0.44938326,8
4619,1727362805551472,0.58840775,6.4992666,0.45294344,9
4619,1727362805651426,0.60021782,6.4986119,0.459278,9
4619,1727362805751478,0.59345382,6.5039377,0.4469327,11
4619,1727362805852640,0.58152789,6.4952912,0.43886867,9
4619,1727362805951491,0.59563124,6.4964294,0.44367123,9
4619,1727362806051488,0.58269233,6.4941907,0.44638875,8
4619,1727362806151468,0.57834768,6.5025339,0.43879968,11
4619,1727362806251461,0.58327514,6.5164533,0.43991157,12
4619,1727362806351511,0.58835763,6.5054431,0.43606538,9
4619,1727362806451482,0.56693143,6.477602,0.43809116,6
4619,1727362806551521,0.56355977,6.4695835,0.440502,7
4619,1727362806653284,0.59859127,6.4928994,0.44916537,12
4619,1727362806751532,0.60109448,6.4973321,0.44607741,10
4619,1727362806851578,0.5732761,6.4855309,0.43853736,8
4619,1727362806951505,0.5889858,6.4910083,0.44534642,10
4619,1727362807051573,0.58089471,6.4924846,0.43298706,10
4619,1727362807151524,0.5829705,6.4833574,0.447222,7
4619,1727362807251498,0.56270194,6.4825139,0.44070357,9
4619,1727362807351547,0.57133579,6.4806929,0.44982725,8
4619,1727362807452527,0.57847488,6.4981647,0.4462277,12
4619,1727362807551537,0.59242833,6.4993744,0.44370222,10
4619,1727362807651564,0.57917529,6.4910765,0.4449597,8
4619,1727362807751508,0.57849187,6.4913859,0.43427232,10
4619,1727362807851516,0.57755136,6.4768457,0.44869778,6
4619,1727362807951526,0.59943122,6.494422,0.45926443,11
4619,1727362808051532,0.56991559,6.48622,0.45340776,8
4619,1727362808151542,0.58982015,6.5022769,0.45635951,11
4619,1727362808252360,0.57272977,6.4954848,0.46022218,7
4619,1727362808351549,0.56841612,6.4889278,0.45695323,8
4619,1727362808451553,0.54688162,6.488625,0.43776646,10
4619,1727362808551494,0.56496066,6.4830418,0.43847638,8
4619,1727362808651503,0.58721107,6.4880152,0.4431707,10
4619,1727362808751478,0.60195559,6.4813643,0.46005782,7
4619,1727362808851528,0.59846115,6.4814191,0.44951832,9
4619,1727362808951534,0.6184054,6.4894958,0.450227,10
4619,1727362809052288,0.60575414,6.4908442,0.45868585,8
4619,1727362809151471,0.62368345,6.5147419,0.44814929,14
4619,1727362809251446,0.604589,6.5198283,0.44472346,11
4619,1727362809351454,0.5863294,6.5068097,0.44263533,8
4619,1727362809451828,0.59281683,6.5043283,0.43849707,10
4619,1727362809551500,0.60169554,6.5043755,0.43862471,10
4619,1727362809651534,0.58846211,6.5063162,0.4352448,10
4619,1727362809751530,0.5571897,6.4865737,0.43043414,8
4619,1727362809851482,0.57406026,6.4933615,0.43177122,10
4619,1727362809951496,0.57326442,6.5007071,0.43593287,10
4619,1727362810051491,0.6046856,6.5119863,0.44751677,11
4619,1727362810151484,0.58490449,6.501678,0.44665506,8
4619,1727362810251578,0.58036423,6.5046697,0.44360578,10
4619,1727362810351486,0.59212744,6.4988742,0.44754574,9
4619,1727362810451523,0.59808445,6.4949365,0.43951213,10
4619,1727362810552312,0.60986239,6.5185075,0.44111025,13
4619,1727362810651515,0.59120125,6.4938164,0.43331662,7
4619,1727362810751516,0.478167,6.4964156,0.42381817,21
4619,1727362810851542,0.51971871,6.5010977,0.43323258,10
4619,1727362810951564,0.5416134,6.4897242,0.42610335,9
4619,1727362811051527,0.55480349,6.4937787,0.43178821,10
4619,1727362811151532,0.55871743,6.4975677,0.43671313,10
4619,1727362811251512,0.5642938,6.4841504,0.44772547,6
4619,1727362811352234,0.54512882,6.47487,0.44481316,7
4619,1727362811451787,0.52600712,6.4886966,0.44516182,10
4619,1727362811551498,0.55033773,6.5021958,0.44984958,11
4619,1727362811651486,0.55661,6.4887929,0.4493427,7
4619,1727362811751508,0.54864389,6.4968748,0.44868046,10
4619,1727362811851499,0.57567877,6.5060205,0.45557496,10
4619,1727362811951489,0.56529212,6.5014272,0.44722518,9
4619,1727362812051501,0.59010524,6.5006714,0.43194738,11
4619,1727362812151478,0.59610814,6.4974327,0.42740422,10
4619,1727362812252328,0.59602994,6.4979434,0.44326359,8
4619,1727362812352463,0.6125778,6.501492,0.44686902,10
4619,1727362812451473,0.59736651,6.4983273,0.45420444,8
4619,1727362812551496,0.59435457,6.4921808,0.457944,8
4619,1727362812651482,0.57845432,6.4967933,0.44744039,10
4619,1727362812751538,0.57280165,6.4944639,0.4500013,8
4619,1727362812851473,0.57838786,6.4795804,0.44419071,7
4619,1727362812951488,0.584338,6.4831367,0.44037604,10
4619,1727362813052505,0.59362054,6.4800744,0.43654087,9
4619,1727362813151462,0.58643687,6.4944372,0.45070684,10
4619,1727362813251512,0.58703625,6.501514,0.45137471,10
4619,1727362813351464,0.57952636,6.4847097,0.43892944,8
4619,1727362813451471,0.58817405,6.4843121,0.42916128,10
4619,1727362813551468,0.59007931,6.4832425,0.42948553,9
4619,1727362813651473,0.59757906,6.4892621,0.44112167,9
4619,1727362813751480,0.58248395,6.47819,0.43427151,8
4619,1727362813852380,0.57263094,6.462059,0.42784527,7
4619,1727362813951467,0.57332981,6.4627852,0.44557157,7
